Source Node ID,Destination Node ID,Total_Transactions,Total_Amount,Average_Amount,Last_Transaction_Time,Is_Fraud,Community_ID,Edge_Risk_Score
A00079,A00125,82,48429.894338452956,590.6084675421092,2022-11-07 07:29:30,0,34,0.9190892482929813
A00095,A00001,1,10635.084917507036,10635.084917507036,2023-08-14 21:10:59,0,29,0.11260934814301149
A00091,A00069,67,23053.794363233123,344.0864830333302,2023-08-14 07:39:09,0,11,0.9833088953847468
A00164,A00018,67,24447.82801152071,364.89295539583145,2023-09-07 15:26:01,0,43,0.8248900367379683
A00133,A00071,72,34745.82019446864,482.5808360342866,2023-07-18 06:45:40,0,3,0.9401428532590488
A00013,A00044,4,43566.95297802991,10891.738244507478,2023-04-14 11:45:49,0,40,0.6684161050251335
A00069,A00012,82,5260.58351611637,64.15345751361427,2023-07-16 02:18:43,0,49,0.9638826111150861
A00059,A00072,13,37394.814412472144,2876.5241855747804,2023-09-02 23:11:04,1,21,0.3883684176681931
A00045,A00005,37,38877.681253351286,1050.7481419824671,2023-01-03 12:33:38,0,34,0.151326228924745
A00187,A00192,18,43745.73213618557,2430.3184520103096,2022-04-08 04:19:54,0,35,0.2492911392111482
A00174,A00157,55,43385.28356850634,788.8233376092062,2022-04-13 07:19:17,0,18,0.329059057810395
A00164,A00143,73,44048.22636011703,603.4003610974935,2023-05-01 09:36:01,0,43,0.3326144041276019
A00145,A00066,62,49997.79214910977,806.4160024049963,2022-04-03 11:17:24,0,15,0.043211847888704025
A00083,A00038,77,44460.90018272507,577.4142880873386,2022-03-15 20:05:34,0,27,0.9238073912311702
A00087,A00100,87,11958.609186513531,137.45527800590267,2022-03-31 01:19:03,0,15,0.9016707350131737
A00079,A00092,14,1660.9626778048666,118.64019127177619,2023-02-11 18:21:28,0,15,0.04340029712377047
A00017,A00101,59,42858.007142045775,726.4069007126402,2022-12-02 00:52:43,0,18,0.38403168045320235
A00154,A00078,45,7119.652122695136,158.21449161544749,2022-10-09 07:14:52,0,9,0.19506584092955204
A00157,A00002,59,7279.421354657384,123.38002296029464,2022-08-24 12:41:32,0,4,0.05360277632852528
A00138,A00136,84,14679.99740547259,174.76187387467368,2022-03-14 08:10:11,0,15,0.1661739208286308
A00051,A00036,94,9973.809412759607,106.10435545488943,2023-09-23 20:25:50,0,2,0.6469616368573109
A00018,A00152,28,40443.18474788099,1444.3994552814638,2022-04-26 12:59:00,0,41,0.8487507671436839
A00160,A00021,39,33057.906082170884,847.6386174915611,2022-10-03 06:18:14,0,21,0.5170162769367062
A00123,A00116,99,24814.04517158544,250.64692092510546,2022-12-17 11:11:54,0,1,0.8101056676622086
A00023,A00061,68,20172.193369061566,296.6499024861995,2023-09-30 15:37:24,0,34,0.7317544805953503
A00106,A00027,45,27414.188282162955,609.2041840480657,2023-05-16 03:25:55,0,10,0.07971204947094601
A00091,A00013,53,47900.3352412109,903.7799102115265,2023-02-04 06:40:00,0,12,0.5937104883336201
A00159,A00057,64,18774.156216418236,293.34619088153494,2023-11-16 20:46:57,0,48,0.34111867532907225
A00066,A00008,50,33823.301778692,676.46603557384,2022-07-14 20:28:20,0,17,0.1573928032805343
A00095,A00019,35,20518.583800082164,586.245251430919,2022-11-04 13:27:33,0,26,0.03669465739983613
A00091,A00131,11,10169.03134110681,924.4573946460736,2023-12-12 13:52:29,0,11,0.28203848684927846
A00152,A00194,17,49435.71201743242,2907.983059848966,2023-05-01 12:37:30,0,21,0.21048992030617086
A00090,A00049,30,3963.954009351266,132.13180031170887,2023-11-20 03:09:16,0,29,0.6437584132785477
A00177,A00153,4,2257.4985076625308,564.3746269156327,2022-05-10 23:37:23,0,49,0.23113858297038292
A00118,A00137,7,32550.64175404983,4650.091679149976,2023-10-13 14:36:12,1,47,0.8211516260632611
A00140,A00079,79,22459.474647564413,284.29714743752425,2022-06-01 15:58:53,0,41,0.8712633123695699
A00096,A00045,6,10435.518562059793,1739.2530936766323,2023-04-21 00:08:30,0,15,0.3486629449675399
A00078,A00100,19,18665.97816286826,982.4199033088559,2022-06-22 00:44:25,0,48,0.8066527602851722
A00096,A00192,48,39069.28203324098,813.9433756925205,2022-04-09 05:32:06,0,14,0.7670350088369396
A00064,A00085,9,1642.4825781950117,182.49806424389018,2023-06-17 01:57:44,0,13,0.4232763858597792
A00144,A00150,53,22778.31110046217,429.7794547257013,2023-06-06 16:40:51,0,42,0.42524848208645927
A00165,A00055,99,9864.211204166746,99.63849701178532,2022-09-30 09:35:53,0,33,0.4884810336722323
A00157,A00090,57,11412.4454760327,200.21834168478424,2023-05-17 04:46:45,0,9,0.699518456776718
A00018,A00042,52,49612.95587947962,954.0953053746081,2023-04-11 14:49:13,0,34,0.12061525014134589
A00011,A00012,99,43091.72020425088,435.2699010530392,2023-07-10 13:35:56,0,44,0.5244072914809301
A00011,A00106,63,46180.10302455809,733.0175083263189,2022-02-15 02:21:35,0,46,0.6549817923095497
A00032,A00056,90,501.3953502230699,5.571059446922999,2022-11-14 10:29:31,0,13,0.6573080107038141
A00032,A00128,65,38865.07993862787,597.924306748121,2023-09-26 10:41:50,0,31,0.2867476971511821
A00152,A00135,92,48714.85547033191,529.5092985905642,2023-03-22 21:55:13,0,40,0.18179701044381913
A00069,A00065,3,15084.191262731938,5028.063754243979,2023-04-06 01:41:38,0,26,0.5578156911398847
A00189,A00191,73,15903.265849138481,217.85295683751343,2022-04-26 02:49:27,0,23,0.12767779022323744
A00023,A00016,83,22987.24321340015,276.9547375108452,2023-06-03 22:50:31,0,12,0.6146874836530601
A00128,A00092,4,25351.132169777837,6337.783042444459,2023-04-18 16:19:42,0,18,0.02391032568541973
A00140,A00089,74,21467.050169172155,290.09527255638045,2023-04-23 01:00:48,0,18,0.8113953058335313
A00200,A00097,59,6905.881537589054,117.04883962015344,2023-02-04 18:42:46,0,20,0.12048883460594273
A00157,A00110,85,1009.2816926974808,11.873902267029186,2022-08-30 00:28:21,0,20,0.9513115759362849
A00126,A00077,78,7985.423259214208,102.37722127197702,2022-12-07 14:21:53,0,24,0.27594592627196857
A00168,A00061,91,5543.378435976369,60.916246549190866,2023-06-22 14:05:30,0,20,0.5992516834905437
A00182,A00124,70,49780.40844481492,711.1486920687846,2022-07-27 11:56:31,0,25,0.009416119332653405
A00104,A00071,78,14343.239375344763,183.88768429929183,2022-02-11 10:05:23,0,4,0.3101812469464924
A00165,A00197,78,48929.7539964531,627.3045384160654,2023-01-17 12:56:17,0,38,0.5645542755188464
A00075,A00190,16,16608.785836592517,1038.0491147870323,2022-04-16 01:21:35,0,44,0.17665236811599816
A00149,A00062,70,44129.91994949103,630.4274278498718,2022-08-19 07:10:21,0,24,0.8409928149473447
A00189,A00135,44,38331.445996898605,871.169227202241,2023-03-10 23:31:47,0,12,0.33511192622216945
A00091,A00114,24,1437.9416412040264,59.91423505016777,2023-09-21 18:00:39,0,38,0.47882148621290965
A00045,A00044,62,28262.74444362016,455.8507168325832,2022-10-12 19:11:01,0,8,0.1115130887855228
A00071,A00109,75,49860.15455649674,664.8020607532899,2023-01-05 07:51:33,0,13,0.6380217866646838
A00019,A00035,48,16310.23730550633,339.7966105313819,2022-12-08 04:15:55,0,21,0.03906513355583974
A00060,A00164,28,2879.525440301298,102.84019429647493,2022-03-08 23:13:12,0,43,0.5522990370673697
A00165,A00090,8,36971.70504067852,4621.463130084815,2022-03-01 02:29:29,0,5,0.06160218685630303
A00047,A00001,24,2990.370828899748,124.59878453748951,2022-02-10 06:08:09,0,11,0.1319930425725322
A00106,A00188,77,49058.39527774312,637.1220165940665,2022-09-14 19:44:41,0,16,0.4274901068358181
A00091,A00063,95,40680.10119431056,428.2115915190586,2023-12-26 17:30:52,0,46,0.49883137289258506
A00174,A00131,23,42030.39236250663,1827.4083635872448,2022-09-19 16:37:12,0,26,0.6165922237127005
A00085,A00147,15,31531.242114859928,2102.0828076573284,2022-11-29 10:49:09,0,6,0.9243303886322269
A00144,A00151,22,34143.4049397622,1551.9729518073727,2022-11-21 19:22:59,0,1,0.6339108109242458
A00130,A00090,60,12468.984202040072,207.81640336733454,2022-02-26 10:16:25,0,2,0.47132681613751504
A00190,A00098,40,6755.035871507831,168.87589678769578,2023-11-25 21:30:11,0,11,0.01643903462391816
A00048,A00045,85,30497.51468032453,358.7942903567592,2023-11-24 11:07:50,0,19,0.31824454183858897
A00105,A00046,9,37477.8082129393,4164.200912548811,2022-10-25 15:54:27,0,25,0.43285601676814733
A00049,A00122,20,11273.37099759624,563.668549879812,2022-06-29 18:10:59,0,37,0.2227248036046937
A00111,A00039,6,44651.51113685367,7441.9185228089445,2022-01-12 22:04:17,0,4,0.3615210986827698
A00076,A00107,84,39408.66239068873,469.15074274629444,2023-09-19 23:52:54,0,16,0.4146658827438139
A00137,A00074,42,40492.58796504029,964.1092372628641,2023-07-27 18:33:41,0,11,0.47915656000101525
A00042,A00152,39,20379.193223255956,522.543415980922,2023-08-20 21:55:43,0,43,0.3212359803923033
A00148,A00187,87,15869.91384399738,182.41280280456758,2023-01-17 15:55:16,0,13,0.8433776937647399
A00159,A00011,89,15489.585212164222,174.04028328274407,2023-08-02 20:19:58,0,9,0.4598683237353667
A00192,A00112,19,10459.974296947998,550.5249629972631,2023-03-27 10:42:17,0,31,0.9920325685572348
A00163,A00112,34,33203.65150674319,976.5779854924467,2023-03-09 15:25:46,0,31,0.6332502144634615
A00025,A00023,72,25986.825628703104,360.92813373198754,2023-09-12 11:59:04,0,24,0.4658236693902995
A00139,A00063,22,18848.067902743394,856.7303592156088,2022-06-14 23:52:31,0,7,0.07298666713273283
A00145,A00068,67,41799.21762426073,623.8689197650856,2022-12-14 03:24:37,0,24,0.5395243678118907
A00078,A00025,94,5041.191748036685,53.629699447198774,2023-05-07 19:51:11,0,35,0.7027944296722879
A00131,A00171,94,14090.723009123587,149.90130860769773,2023-01-03 09:31:24,1,7,0.8584416287732919
A00172,A00086,8,27353.51520587838,3419.1894007347973,2022-12-29 01:22:02,0,38,0.6019437533437337
A00186,A00002,54,30037.822070196078,556.2559642628903,2023-02-24 20:30:39,0,44,0.17164279800316085
A00029,A00055,1,3835.4197507686827,3835.4197507686827,2022-05-24 17:11:11,0,33,0.41222585466472383
A00004,A00154,99,14879.97096638452,150.3027370341871,2022-06-28 03:01:52,0,26,0.5932514390362833
A00066,A00025,32,12813.866885990063,400.43334018718946,2023-04-15 00:23:16,0,12,0.8198193416332815
A00002,A00156,6,7352.097526258215,1225.3495877097025,2022-04-06 08:16:31,0,1,0.0948103095926025
A00038,A00148,13,33710.87951778474,2593.144578291134,2023-12-11 03:39:31,0,4,0.18470750813648407
A00114,A00044,72,10407.977754875863,144.5552465954981,2023-01-17 01:44:34,0,2,0.5629983805327028
A00153,A00151,36,10156.147714244915,282.115214284581,2022-01-14 22:14:11,0,29,0.3063901273383065
A00041,A00116,76,20012.719353862096,263.32525465608023,2023-07-09 15:43:48,0,31,0.48366851881099837
A00003,A00112,99,3519.981830274361,35.555372022973344,2023-03-26 13:43:01,0,43,0.12895169351146696
A00151,A00082,45,5476.61384446131,121.70252987691799,2022-09-12 13:42:01,1,39,0.17655362404173136
A00108,A00086,42,16283.139245243501,387.6937915534167,2022-04-18 06:58:59,0,9,0.6364659314617694
A00018,A00163,18,37547.43325803143,2085.9685143350794,2023-01-01 08:08:06,0,36,0.06513580411981246
A00174,A00161,34,19829.112264255466,583.2091842428079,2023-08-26 21:27:16,1,14,0.268897034197667
A00132,A00155,14,49385.2358822483,3527.5168487320216,2023-04-01 06:45:17,0,13,0.9474631824612624
A00086,A00193,14,31366.70062693395,2240.478616209568,2023-01-22 13:18:28,0,16,0.08185387809886457
A00119,A00189,24,3283.8344630882234,136.8264359620093,2023-08-31 15:12:21,0,44,0.14606476816706826
A00056,A00041,79,21110.76003263318,267.2248105396605,2022-04-14 20:58:08,0,34,0.029193145540950982
A00028,A00040,49,26225.686374759505,535.2180892808062,2023-04-16 03:55:23,0,41,0.6044462220673859
A00080,A00160,6,30827.69176428272,5137.948627380453,2022-01-18 08:06:00,0,1,0.5849143271066328
A00087,A00125,7,23787.364896799714,3398.194985257102,2022-10-30 07:31:02,0,12,0.055886040312526086
A00107,A00139,13,31077.771210390925,2390.5977854146868,2022-05-09 18:36:06,0,37,0.6749922784881264
A00010,A00009,35,29449.42965277303,841.4122757935152,2022-10-22 03:45:21,0,13,0.8942363269969066
A00084,A00022,4,47816.109599862975,11954.027399965744,2023-02-12 03:45:08,0,23,0.3389829874956589
A00108,A00195,11,19331.772957505837,1757.4339052278033,2023-12-10 19:31:49,0,38,0.5014066201795134
A00071,A00012,47,16257.224048880733,345.898384018739,2023-03-06 17:22:13,0,14,0.8191468331035643
A00059,A00109,93,6115.589756670036,65.7590296416133,2023-02-24 15:17:32,0,36,0.5002510462270361
A00128,A00096,6,7499.110239703167,1249.8517066171946,2022-09-14 18:45:58,0,48,0.3941280371080609
A00100,A00039,83,11022.2775910624,132.7985251935229,2023-07-31 06:38:41,0,19,0.9915069182544791
A00060,A00085,38,33671.09834901545,886.0815355004065,2022-06-12 13:50:27,0,18,0.6558611405600298
A00185,A00039,18,973.4500728856541,54.08055960475856,2022-10-01 05:10:27,0,37,0.21122725817157717
A00177,A00048,64,43807.76891722611,684.496389331658,2023-10-20 05:04:42,0,45,0.6730254102975405
A00193,A00077,93,171.05875488657657,1.8393414503932963,2023-05-23 12:33:03,0,34,0.98350835358017
A00189,A00142,43,23870.85623611166,555.1361915374805,2022-11-15 20:12:23,0,26,0.30253081811302585
A00017,A00013,2,19200.13619202049,9600.068096010245,2023-12-20 22:38:46,0,47,0.9458925592524575
A00130,A00104,42,25753.41077506565,613.1764470253727,2022-11-01 02:23:43,0,3,0.1880824843296165
A00148,A00170,87,46969.93403115736,539.8842992087053,2023-12-13 04:38:27,0,25,0.22990512787098638
A00200,A00176,35,2015.5945106825159,57.58841459092903,2022-09-28 14:48:52,0,8,0.14779690226402387
A00154,A00193,24,42067.85714577877,1752.8273810741155,2022-08-22 14:12:56,0,20,0.38879748690420035
A00022,A00182,53,30630.0088136147,577.9246945965037,2022-08-14 15:46:44,0,2,0.26911205784063186
A00065,A00173,66,2220.628095021804,33.64588022760309,2022-11-22 01:28:05,1,4,0.7417153466470212
A00160,A00064,48,18349.86909115618,382.28893939908704,2022-05-16 18:39:42,0,1,0.14348185015515835
A00193,A00104,68,29821.022335308382,438.54444610747623,2023-03-02 19:54:08,0,4,0.1446968979567821
A00096,A00151,41,2786.4839546754547,67.96302328476719,2022-02-16 13:44:06,0,47,0.22360050645897644
A00010,A00143,61,3516.557873406214,57.64848972797073,2022-03-31 12:51:54,0,31,0.8730193226136361
A00009,A00002,24,30193.028473662755,1258.0428530692814,2023-10-13 22:03:53,0,47,0.9121483242660052
A00195,A00057,24,848.4450633201911,35.3518776383413,2022-10-09 23:39:09,0,24,0.5901771133942235
A00166,A00029,62,37888.18368100064,611.0997367903329,2022-01-27 05:44:42,0,8,0.4151232904514951
A00125,A00073,1,7792.6294502017345,7792.6294502017345,2022-05-20 14:01:48,0,28,0.5639764998709108
A00153,A00059,34,20988.629674335978,617.3126374804699,2023-06-26 05:40:31,1,34,0.36416435602215247
A00167,A00103,40,16252.658359295594,406.31645898238986,2023-05-28 13:41:16,0,19,0.12198904861536441
A00058,A00004,28,36679.39185317631,1309.9782804705826,2022-02-11 02:01:24,0,42,0.7057286759647579
A00124,A00031,26,19966.140434504177,767.9284782501607,2022-02-01 15:30:51,0,8,0.5984758659615617
A00080,A00123,38,23284.79321419267,612.7577161629649,2022-06-23 19:04:15,0,48,0.8562170776698078
A00002,A00026,25,29830.3388501346,1193.2135540053841,2022-07-05 18:47:40,0,13,0.5023227624576283
A00129,A00181,91,33284.04316441985,365.7587160925258,2023-09-19 22:32:20,0,7,0.45476963611248167
A00142,A00084,7,5277.690280515943,753.9557543594204,2022-11-04 06:53:31,0,40,0.17815145382894126
A00009,A00177,99,5422.521337308825,54.77294280109925,2023-08-07 12:57:09,0,17,0.056607429147330746
A00132,A00198,79,12394.651079934452,156.8943174675247,2022-12-26 10:38:07,0,38,0.033595012483730646
A00059,A00017,5,9833.032822786568,1966.6065645573137,2022-11-21 12:39:52,0,19,0.8970184278171317
A00101,A00023,54,2320.914500956441,42.979898165860014,2022-04-29 10:28:40,0,22,0.42374924622346866
A00170,A00181,37,14209.92666000614,384.0520718920578,2023-03-17 00:52:31,0,32,0.5700136980243466
A00105,A00079,2,48819.54431219039,24409.772156095194,2023-01-28 17:48:47,0,44,0.47908433619117485
A00066,A00033,40,31625.938983569562,790.6484745892391,2022-11-13 10:46:36,0,26,0.08150946950616544
A00162,A00016,21,7057.005046273436,336.04785934635413,2023-07-06 02:06:05,0,32,0.9319575181139712
A00086,A00125,71,49779.46927979133,701.1192856308638,2022-10-17 12:30:50,0,11,0.2971589094299557
A00081,A00123,59,1994.8288256449682,33.81065806177912,2023-12-17 08:20:17,0,7,0.24114802079953257
A00141,A00159,78,20775.599428104444,266.35383882185187,2022-02-19 11:34:35,0,14,0.18996088055104943
A00056,A00183,64,19962.825677509467,311.9191512110854,2023-09-21 08:54:26,1,47,0.04584079102139138
A00172,A00106,38,23898.699468185558,628.91314389962,2023-08-31 12:29:52,0,27,0.3233520169182087
A00094,A00088,98,23862.13466659288,243.49117006727428,2023-05-17 15:23:24,0,22,0.5528934337300859
A00095,A00085,60,17221.515046665427,287.0252507777571,2023-01-19 09:44:45,0,48,0.9736812319740329
A00044,A00012,40,18428.359727980147,460.70899319950365,2023-10-01 07:18:50,0,3,0.2315832943853715
A00014,A00197,61,46258.559467694264,758.3370404540043,2023-11-09 01:36:51,1,26,0.0011054888343811076
A00134,A00145,99,4844.219894235379,48.93151408318565,2022-02-08 20:34:31,0,3,0.8108515591562652
A00162,A00112,51,6469.2628845284335,126.8482918534987,2022-09-25 08:18:32,0,18,0.13787293385625032
A00187,A00087,24,17690.966230871258,737.123592952969,2022-08-21 20:22:08,0,19,0.5537146687927799
A00133,A00060,2,8823.242734752217,4411.6213673761085,2022-10-12 07:56:18,0,11,0.8285814417317051
A00004,A00123,18,2489.1469449650012,138.2859413869445,2023-11-18 04:53:25,0,5,0.6835554684942687
A00170,A00014,21,8306.97609491783,395.57029023418244,2023-01-05 04:02:09,0,12,0.6428947760399555
A00034,A00077,32,7302.062904338968,228.18946576059275,2022-01-05 23:22:02,0,3,0.9078185264584562
A00007,A00100,31,19152.35849181883,617.8180158651236,2023-02-25 19:53:58,0,33,0.4782856891274899
A00007,A00122,98,17617.987872749145,179.77538645662392,2023-05-06 14:31:27,0,4,0.4870514625135487
A00013,A00128,92,18611.099508857293,202.2945598788836,2022-12-22 16:44:28,0,33,0.818821264536761
A00183,A00039,84,628.2577943755655,7.47925945685197,2022-12-09 18:28:23,0,48,0.4229240481225882
A00195,A00145,89,3851.075748167383,43.27051402435262,2023-12-04 19:01:53,0,8,0.19009355179756893
A00193,A00038,92,45455.064806678936,494.076791376945,2023-07-26 03:55:38,0,24,0.7975762520226893
A00074,A00105,29,16060.8635422511,553.8228807672793,2023-12-18 09:08:06,0,45,0.8616636055712306
A00107,A00163,35,40879.31661854459,1167.9804748155595,2023-12-22 15:56:17,0,35,0.7507899791651739
A00046,A00031,34,6922.5920504156475,203.6056485416367,2023-01-06 18:57:35,0,49,0.4326744828434639
A00197,A00030,65,40749.24220891913,626.9114185987559,2023-09-27 08:24:57,0,19,0.5143022863149208
A00146,A00082,52,38590.73773798388,742.1295718843054,2022-02-05 12:37:42,0,34,0.5961413144475608
A00188,A00055,70,36864.333303115,526.6333329016429,2022-05-31 19:08:27,0,32,0.10686829306953083
A00048,A00146,84,23364.761005479206,278.1519167318953,2023-01-31 17:07:44,0,25,0.9943124366988405
A00058,A00114,85,39881.289613037516,469.1916425063237,2023-06-25 15:57:46,0,12,0.9108059250182764
A00031,A00067,48,17905.675795275132,373.03491240156524,2023-06-16 04:43:52,0,5,0.7778467675792136
A00011,A00112,64,27540.508711034458,430.3204486099134,2023-11-23 15:20:59,0,20,0.6215052533148302
A00113,A00070,77,37805.22226529375,490.97691253628244,2023-07-19 02:33:21,0,22,0.7727795920188988
A00094,A00064,38,9056.417133671324,238.32676667556117,2023-12-22 16:28:20,0,6,0.22778049559905433
A00005,A00016,91,9766.635943998699,107.32566971427141,2023-08-19 17:41:00,0,33,0.34755031023399774
A00122,A00154,18,29773.874160012612,1654.1041200007007,2022-11-04 15:16:36,0,26,0.4159137606084147
A00081,A00086,95,12002.77106513671,126.34495858038643,2022-09-05 06:21:53,0,19,0.41070885863590134
A00004,A00153,40,37252.047043418905,931.3011760854727,2023-01-01 19:22:29,0,41,0.032012541521185156
A00139,A00035,81,16045.463623697571,198.09214350243914,2023-10-02 13:09:59,0,49,0.9147423808581974
A00190,A00063,86,12499.180205209595,145.3393047117395,2022-12-14 07:25:48,0,4,0.8862574698642197
A00158,A00186,36,9752.129936006946,270.89249822241516,2023-10-20 02:56:20,0,45,0.42286653950946484
A00173,A00196,96,7178.754341030751,74.77869105240366,2022-02-07 17:40:22,0,40,0.5232700178699434
A00028,A00077,97,27640.401443362713,284.9525921996156,2023-05-22 15:57:17,0,34,0.40202073858804654
A00079,A00197,28,42316.21299976631,1511.2933214202253,2022-05-08 19:02:53,0,37,0.5216137230950089
A00025,A00102,94,40230.85872566815,427.9878587837037,2022-09-11 22:16:44,0,43,0.8335730601933706
A00161,A00145,54,27980.20287301667,518.1519050558643,2022-06-08 12:47:23,0,9,0.765138098649729
A00016,A00157,8,28597.457677860046,3574.6822097325057,2022-10-22 14:25:22,0,37,0.41999130378442606
A00065,A00136,29,36963.84624075215,1274.6153876121432,2022-07-26 08:45:26,0,7,0.14198459508516326
A00003,A00048,77,23450.20065932559,304.54806051072194,2022-06-13 05:31:11,0,45,0.17213706927014794
A00129,A00127,4,9204.91597652425,2301.2289941310623,2023-04-30 08:28:52,0,11,0.9842539275320151
A00107,A00170,7,22872.18625551288,3267.4551793589826,2023-04-08 04:02:52,0,1,0.9242359745211529
A00089,A00093,24,46665.75994328048,1944.4066643033532,2023-12-18 05:27:23,0,22,0.031848863903470304
A00004,A00200,54,415.7535713458132,7.699140210107652,2023-06-28 20:40:46,0,41,0.2861149188405592
A00024,A00080,5,23251.20801886119,4650.241603772238,2023-08-13 06:01:07,0,11,0.41297188635082815
A00064,A00196,76,7351.3688225425585,96.72853713871787,2022-03-24 20:58:51,0,41,0.4536929253881673
A00047,A00097,73,20925.484248988556,286.6504691642268,2022-07-27 08:19:41,0,9,0.26306623720747757
A00055,A00200,93,15625.754120144886,168.01886150693426,2022-03-13 21:05:43,0,36,0.8302193080533685
A00193,A00200,46,8440.455274182752,183.48815813440766,2023-10-20 01:57:36,0,24,0.7177907970165807
A00008,A00043,92,6488.621783897067,70.52849765105508,2023-08-02 18:27:13,0,18,0.7773744585138153
A00171,A00138,8,45393.422266654634,5674.177783331829,2022-08-06 07:30:31,0,14,0.3115858239777094
A00163,A00161,28,324.58293790377235,11.592247782277584,2022-08-27 07:48:15,0,41,0.5701358802663353
A00105,A00094,3,42868.92558538015,14289.641861793383,2023-08-06 00:36:57,0,39,0.06872017855283685
A00197,A00139,5,35016.12995205042,7003.225990410084,2022-10-06 05:29:25,0,48,0.654156178647473
A00132,A00180,40,31343.16991633464,783.5792479083659,2022-01-10 12:33:27,0,44,0.940105472761826
A00165,A00049,30,43623.7542261458,1454.1251408715266,2022-03-06 18:55:16,0,16,0.06426173905345212
A00147,A00045,65,45129.88448098483,694.3059150920743,2022-08-02 14:20:17,0,48,0.6858453307639372
A00185,A00126,42,3603.575576361168,85.79941848478971,2023-03-19 15:05:35,0,4,0.09228764942535217
A00151,A00145,98,13919.662375240787,142.0373711759264,2023-05-21 06:37:07,1,19,0.184063728852787
A00047,A00022,26,42464.07758684179,1633.233753340069,2022-10-31 22:15:33,0,22,0.6284448651058915
A00079,A00185,54,45231.780658417905,837.6255677484797,2022-04-24 22:11:32,0,43,0.650216161612085
A00166,A00135,31,10153.897607941077,327.54508412713153,2023-11-01 17:20:45,0,32,0.9509830007348234
A00074,A00085,22,10634.274152689071,483.37609784950325,2023-01-15 09:08:43,0,46,0.0983133212612658
A00113,A00186,93,31105.851964237056,334.47152649717265,2023-09-22 19:27:40,0,21,0.2153565076574543
A00134,A00021,69,17103.77219038142,247.88075638233943,2023-04-01 21:15:34,0,12,0.3261781018032184
A00061,A00002,85,21326.13939150862,250.89575754716023,2022-04-10 01:59:01,0,34,0.5301664478733817
A00041,A00124,32,31843.427770034075,995.1071178135649,2022-11-30 12:08:44,0,22,0.030911306701847052
A00074,A00153,66,18519.865641107597,280.60402486526664,2023-01-23 04:11:03,0,32,0.5395195015854801
A00187,A00133,21,15949.882304501127,759.5182049762441,2023-10-30 21:13:08,0,7,0.34689721278914565
A00135,A00109,37,49124.45115250993,1327.687868986755,2023-11-01 03:51:12,0,5,0.9412342596633608
A00188,A00105,6,27944.052590444237,4657.342098407373,2023-07-16 16:47:42,0,42,0.1770244954898148
A00118,A00032,4,4243.280873878268,1060.820218469567,2023-04-05 01:21:37,0,28,0.748233074840432
A00062,A00171,77,24903.40110887093,323.4207936217004,2022-04-24 20:00:14,0,31,0.6278970303020488
A00067,A00139,6,43158.03962915294,7193.006604858823,2023-07-04 20:35:42,0,18,0.8427037035345951
A00030,A00063,18,28879.112718242763,1604.3951510134868,2022-07-10 00:17:53,0,9,0.1662416019987677
A00074,A00144,14,23228.239355300222,1659.159953950016,2022-06-19 09:16:51,0,42,0.9727993094167792
A00179,A00044,53,5399.244931470407,101.87254587680013,2023-08-20 01:21:44,0,5,0.7594361708781271
A00052,A00075,18,21867.66286237253,1214.870159020696,2022-06-24 19:21:10,0,3,0.8284682774328549
A00021,A00087,41,49313.37482501066,1202.7652396344063,2023-10-06 13:41:47,0,19,0.12411589019944991
A00148,A00129,95,12796.81979555256,134.70336626897432,2022-03-01 09:46:19,0,37,0.13871233972815045
A00035,A00188,54,33603.505969772435,622.2871475883784,2023-10-01 10:39:57,0,39,0.9201027096934954
A00041,A00127,72,8469.218235502916,117.62803104865162,2023-06-26 19:26:28,0,33,0.025641296505849343
A00006,A00158,96,16618.031641419228,173.10449626478362,2022-04-04 18:02:57,0,37,0.6828861115135767
A00120,A00013,92,43443.98327212334,472.21720947960154,2022-02-15 07:43:06,0,26,0.34080523832667664
A00131,A00044,50,43890.31754602606,877.8063509205213,2022-08-16 12:14:39,0,17,0.6281031569265559
A00143,A00119,59,4290.422552116382,72.71902630705732,2022-06-27 05:19:21,0,21,0.8601342208040917
A00200,A00163,17,34777.10356476456,2045.7119743979154,2022-10-13 11:54:18,0,46,0.1824298435516013
A00149,A00051,72,44625.84536531526,619.8034078516008,2022-06-18 18:26:21,0,42,0.407168642736194
A00113,A00145,60,33948.56070172721,565.8093450287869,2023-07-14 06:05:35,0,24,0.5816663325511126
A00144,A00053,3,8215.33539108981,2738.44513036327,2023-07-14 05:04:07,0,22,0.757798604601823
A00073,A00169,65,2564.332589230812,39.45127060355095,2023-01-11 09:28:00,0,40,0.8203307608528633
A00103,A00155,78,15735.380401886201,201.73564617802822,2023-03-19 02:08:38,0,19,0.8332978165228205
A00127,A00094,97,9130.339381546119,94.12721011903216,2022-05-22 21:25:54,0,48,0.6069263306795147
A00127,A00192,41,19590.41649004845,477.8150363426451,2022-03-31 11:15:29,0,26,0.751993242294441
A00022,A00103,98,48062.42646127654,490.4329230742504,2023-09-09 23:52:43,0,16,0.23862204919466745
A00156,A00059,56,49763.412578878415,888.6323674799717,2022-09-11 04:28:58,0,32,0.13185108226841724
A00131,A00170,36,41376.451962874075,1149.3458878576132,2022-03-03 06:46:22,0,48,0.05852129078038282
A00186,A00012,41,11280.992443361374,275.1461571551555,2022-03-15 20:11:51,0,21,0.3569613287472413
